surface_m2,n_chambres,n_sdb,annee_construction,quartier,prix_vente
64.62675356911456,4,2,1984,C,250613.91
101.01708171047012,2,3,1991,B,269914.01
64.2877679297653,4,3,1963,D,188865.26
127.7792530214385,2,1,1958,E,225601.79
97.26772418940918,3,4,1956,C,261647.09
94.67212015723783,3,3,1972,B,258274.49
119.67676413362747,3,3,2006,C,300080.74
128.91720802227587,7,3,2020,D,267612.16
99.39703744691045,2,3,2014,D,226977.15
76.86399101352129,6,2,1969,E,217773.32
46.78091151663612,1,2,2006,D,123856.45
79.4185072889446,3,3,2003,E,169265.22
81.48363260056115,4,2,1995,A,287567.82
103.21172358976891,2,1,1987,E,231934.21
89.64559356585919,2,3,1996,B,191294.89
120.63798916154285,3,3,1957,A,360071.21
81.61050186187931,4,2,1968,D,228666.27
98.28876499441175,4,2,2018,B,257736.97
135.51962329590668,1,1,1994,B,329050.32
110.254756418649,1,1,1983,B,257034.53
98.19887374934306,4,5,1993,D,218046.38
81.94166674194469,5,3,1956,D,230207.87
81.0030580985507,4,5,1970,B,281772.44
74.48160241144157,4,1,1993,A,238263.23
83.76979402651301,6,3,1974,B,315475.84
122.66997516232944,2,3,1996,D,244694.27
93.34335186123194,3,2,1951,D,222722.59
59.50680791856307,2,1,2013,E,133116.68
153.04507879179351,1,1,2021,C,286981.18
109.59895573435489,7,2,2002,A,338007.66
57.79169798460492,3,1,2002,E,182208.05
86.74453218277529,2,1,2014,C,217949.22
103.32659148485254,5,1,1977,D,223218.59
151.1377627989213,4,1,1972,C,327369.41
66.75662625223393,5,4,1957,D,231715.82
129.2812215806784,2,2,1984,B,305907.94
141.9845928091703,3,5,1972,A,410343.1
81.1403708477629,1,1,1995,D,156461.14
91.67459143419299,7,3,2020,D,253149.5
68.91072257878689,7,2,1951,D,179242.56
93.89616576759086,2,1,1987,C,216928.26
98.90230076971207,2,2,1985,D,197039.93
119.78949994247111,3,1,2001,B,320355.72
132.7055041306134,4,1,2005,E,239233.37
77.5571180613506,2,1,1967,E,147814.7
40.98024807322017,5,1,1987,E,160115.55
99.36265662171273,1,1,1959,D,179785.51
108.80612589905921,1,1,1975,B,255212.72
107.48253063055125,4,4,2008,C,280323.54
90.19980257472868,1,4,1950,A,268690.7
103.74256298991804,1,1,1964,C,203829.07
145.46334425056745,2,2,2017,D,294423.33
111.45202506887527,1,1,1989,B,244686.35
88.79894724990747,1,1,1956,A,250544.63
84.99406548712012,1,3,1985,D,197927.89
94.90442926966809,3,1,1997,B,266345.92
149.1021988549192,4,1,1970,C,311671.03
94.50097871421409,3,5,2009,B,278490.45
99.40616966437877,2,1,1964,B,261282.14
85.53059287191091,3,3,1956,C,219200.38
132.96950072325893,2,5,2010,E,253193.06
158.79511764234024,3,2,1958,A,392137.47
113.51839148294165,2,2,2002,C,254050.49
102.48318711356278,4,2,1995,A,304612.19
101.10348499522705,2,2,2015,D,211221.16
30.0,4,2,1971,D,115729.27
122.35452592854452,1,1,1984,E,214444.59
104.02499247987531,2,4,1952,E,236864.05
112.85026151982174,4,3,1990,C,268147.23
78.65613417748885,4,1,2000,C,226095.97
88.46629363068725,2,1,1970,A,292672.91
87.66925190490481,7,2,1978,C,243214.45
130.64868952219118,2,2,1950,E,237172.29
88.6372049019072,1,1,1970,E,174344.82
162.47980966329393,1,1,2018,E,260576.47
112.92587257045112,3,4,2016,A,313724.39
61.72952020012805,2,3,2006,C,187977.66
96.14361120244129,2,2,1993,C,216923.61
80.44974633530754,4,1,1977,A,273623.87
34.16852590539928,1,3,1994,A,203335.07
147.9841282034137,2,3,2011,B,350560.25
121.09427626660012,2,2,1972,A,353132.57
115.99621953697938,3,4,1951,C,265543.39
104.96210980899113,1,1,1996,C,230204.15
58.53947293922687,3,3,2018,E,172008.61
85.4914858133369,2,4,2016,E,173181.94
125.25342324352039,6,4,1958,B,335865.32
68.46339910652492,4,3,2005,A,255048.24
30.0,4,1,1990,D,87064.18
93.18681976657221,2,2,1969,B,267215.72
95.74727337917385,1,2,2009,A,252248.78
104.06690249244127,8,2,1990,C,309783.13
121.85555930543609,6,2,1985,B,351074.59
119.12817436693626,3,2,2017,B,301622.28
107.76309415731765,4,3,1983,A,303649.85
135.86594164260129,3,1,1964,C,264003.3
54.43090657560056,4,2,2013,A,225853.52
115.13745443432171,5,2,1991,C,260371.6
118.79615090010827,2,2,1979,C,245804.78
62.813131417592814,2,5,1962,E,162242.42
54.91388173952832,4,2,2019,D,139663.74
77.62173620573196,1,1,1980,E,166616.57
80.15375672454124,7,2,1969,B,277674.4
122.60258390507292,2,1,1965,B,311151.89
81.56383648926715,5,1,1969,A,313320.89
74.30954445156388,5,3,2015,A,257609.33
81.65098789916323,5,3,1965,A,250437.28
133.55897002462635,1,1,1984,E,221142.32
100.39130123130856,5,4,2011,C,281876.45
94.62246923929264,5,2,1988,D,201022.29
96.69983503896846,2,3,1996,B,268541.81
138.7618100297957,4,1,1953,B,328735.76
77.52484820190274,5,2,1982,A,309223.63
139.4652487282031,6,3,2019,E,275961.77
106.3148889676451,3,1,1981,A,263447.13
95.18741854073957,3,2,2016,E,163479.49
175.02701493802846,4,1,2001,C,337391.27
68.33081530604211,1,2,1970,A,231952.43
89.38942721298982,2,1,1975,C,218949.87
63.027062825079994,8,3,1996,B,272169.28
128.5738591160851,5,5,1956,B,357170.2
150.67566800955038,3,5,1981,B,386233.19
150.09768344213916,3,1,1953,C,296801.68
136.71846259438013,2,3,1987,A,384225.46
94.07138596612103,3,5,1963,E,193109.29
89.04277067530461,2,1,2001,E,190771.96
49.864906825178046,5,1,1950,A,211369.07
161.07620605545378,2,4,1982,D,340167.05
114.06934234445403,5,1,1966,E,219802.64
85.24129285391551,3,3,1981,E,190555.37
139.84170666960904,2,3,1989,A,338696.35
70.81706449719998,4,1,1991,A,243016.87
112.19866102668023,3,1,1980,A,326671.66
94.82112597127497,4,1,1988,D,212275.65
119.16031419640903,3,1,1976,C,278592.66
98.09279382441636,2,2,2002,B,230835.56
56.47216326666327,5,4,1997,C,258524.35
102.26729118010114,2,2,1955,C,238190.96
131.46592425626085,1,3,2006,A,315637.97
99.12350782438044,4,2,1955,A,282560.99
123.25345364767259,2,2,1990,A,314420.35
68.6341154297784,5,2,1953,B,207573.96
99.21217620190444,3,1,1958,C,225091.77
81.26468634734267,4,2,2016,B,263248.37
122.4094252031413,2,1,1976,E,213883.61
100.94474686785988,1,1,2016,C,234173.67
120.70221029009838,3,2,1995,B,327020.03
132.631312784736,3,2,2002,B,298987.77
120.74855725364165,5,2,2005,D,254592.66
108.19355302880933,5,1,2006,B,269272.94
70.05363224465785,1,1,1957,B,207036.25
99.91641667999296,2,2,1963,D,209889.99
84.00728793952501,6,2,2006,B,310376.8
89.6780812988732,1,3,1978,C,230308.24
88.76397547749248,3,5,1952,A,302302.59
70.60223275653266,3,5,1964,C,247311.24
41.279842325980304,4,2,1963,A,234254.97
79.955708550167,4,1,1960,D,191161.87
105.80138355772478,5,3,1975,B,302152.13
59.554688637175296,2,4,2014,D,168133.82
100.47046709414873,1,5,1974,D,200919.9
157.00805272932894,1,4,2011,D,300130.27
130.69169665756718,3,1,1970,C,284444.35
149.30624527361587,4,1,2000,D,271395.34
111.73383630798179,5,2,2016,B,340734.13
135.02529468959338,6,4,2003,E,291064.7
78.28105808596638,5,1,1956,D,232018.85
80.66979198934047,2,1,1960,A,241126.41
30.0,4,1,1972,B,149445.1
135.58436422126897,3,4,1969,B,341120.49
146.2097193945966,3,1,2007,E,248106.87
83.40468263958189,4,2,1993,B,271673.69
92.38144880808295,1,1,2006,B,253811.13
77.38413658927115,1,2,1971,D,145375.3
111.47960654432475,6,3,1957,E,257468.34
133.7479763590972,1,5,1962,D,276654.22
47.71684078356877,2,5,1956,E,143941.48
112.28315591926757,2,2,1978,E,207423.43
91.69984684842564,2,1,1994,D,210446.21
103.40183175900069,4,2,1958,B,266217.13
113.76982005022873,6,1,1955,C,250376.01
94.35392683681536,5,2,1982,D,245598.07
96.89239439782658,2,4,1978,E,198973.19
93.58374497336084,3,1,1981,D,230611.87
129.10948605364845,4,4,1970,B,342573.42
112.5627988038249,2,3,2006,C,273990.49
106.61750613212082,4,3,1966,B,314231.11
61.871448367231515,1,1,2010,E,133627.69
88.64260770360538,1,1,2009,E,161116.32
126.96007481017523,3,1,1985,E,217985.11
101.13089719371769,4,5,1972,E,251757.89
119.78594408767415,1,1,1966,C,293044.13
152.99535400982901,5,3,1962,C,364946.36
131.1581820762645,2,2,1955,E,250482.71
102.79475013099227,1,2,2012,D,188874.09
84.67032489412819,2,1,1992,A,261949.26
30.0,4,2,1991,D,161248.66
94.94845232581443,2,2,1992,D,201039.43
90.21962512549453,1,2,1974,E,169700.36
111.71098583186127,1,1,2005,C,229532.02
95.38284319075937,2,1,2000,C,206864.36
90.38844821689617,5,1,2016,D,254712.14
46.61803208478338,3,2,2005,D,190227.24
71.80096512549801,4,1,2012,D,198397.25
114.29953122401673,2,1,1964,E,222787.55
151.47722893398083,3,2,2012,B,340169.6
97.07423848763129,1,5,1995,A,299824.43
109.8343322072237,1,4,1967,E,204660.62
128.57434470858416,1,2,1959,A,325190.41
75.67318191399251,3,3,1954,B,277448.23
111.00442129856327,1,2,1987,B,257050.02
77.78529681003525,4,3,1993,E,196443.76
125.94473315473034,1,1,1950,C,242461.8
104.54209143855198,4,2,2002,C,257078.12
108.9535544194432,2,1,1993,A,292143.71
76.52204207744234,1,2,1974,C,183785.81
121.21097078832355,1,1,1992,D,242634.36
162.5413876369305,3,3,1978,D,298195.96
69.76264913715382,1,3,1991,B,200234.91
89.80722977057428,4,2,2008,E,205432.52
106.94822422504275,3,5,2003,C,285563.43
123.59218635987449,5,5,2000,B,394114.91
83.21361144131593,1,3,1993,D,215353.38
30.0,5,2,2003,C,124468.24
140.77568482492075,3,3,2004,C,289404.02
122.81518358752427,5,2,1968,E,230471.57
47.711574085400045,2,1,2010,C,153170.38
81.77293624661333,6,3,1961,C,255366.98
147.04547288581978,2,1,1981,E,306336.42
143.43389255373597,3,3,1950,A,391108.32
128.15920068036834,2,2,1950,C,268005.28
94.71662698120412,5,3,1973,E,224747.42
102.4896225643753,2,2,1998,B,261393.57
96.0722258462162,3,2,1966,B,260901.32
133.8471934980651,4,2,1974,D,250864.98
73.7247278051467,5,5,2012,E,193037.46
75.82601035347386,1,3,1981,C,213858.41
130.30823760508048,4,4,1951,B,353541.13
98.66915633465315,3,2,1979,C,220978.11
141.35402066361425,7,2,1986,E,303330.15
79.85463379058363,3,1,2008,B,231315.92
98.35664918983525,4,1,1994,D,245879.55
72.3276104546814,3,3,1997,B,273307.56
100.22088044270701,6,1,1971,D,205748.22
55.643591890036035,3,2,2017,E,148099.32
85.37099737135111,1,5,1992,A,274766.44
56.91238405215647,2,4,2014,E,161614.18
120.81769699573775,3,3,2004,D,305530.73
121.49768019278955,1,2,1968,C,218298.65
48.09211808546965,4,5,2013,B,221977.3
140.01657236501717,2,4,1958,B,355025.1
174.9224537925956,2,5,1988,D,335458.1
101.38019160209024,4,1,1992,B,277242.51
80.76657219326066,2,1,1983,D,183663.89
184.7299177300914,2,2,2012,C,371346.61
60.43094505092468,3,2,1997,A,229081.12
100.60319400607295,1,2,1996,E,175551.7
105.3886681789577,1,1,1966,C,223483.88
140.35442861357245,7,1,1993,C,345607.15
110.79216925380365,4,3,1972,B,291504.23
85.04098312634646,5,3,1989,B,270509.23
71.46446888836132,3,2,1961,A,205787.23
89.74534539261593,3,1,2000,D,202525.65
69.79217917164567,1,3,1999,D,155953.8
101.43475959354049,1,1,2014,C,232957.39
83.07411460418541,1,1,1997,C,180928.92
55.17886620130748,6,2,1973,B,260365.68
137.6543736512471,4,2,2010,D,283493.44
85.06982429712882,2,3,2003,A,279406.95
61.955895850740625,3,2,2002,C,182497.21
94.95222596537376,4,2,1998,B,283513.29
102.05114697902977,4,3,1989,E,238731.38
47.60599823262899,1,2,1973,E,103030.94
109.94943001377288,3,2,2019,E,196370.29
68.58527293929207,3,1,2015,E,128475.68
151.33086427572363,6,1,1983,C,362038.62
115.71881536230204,1,1,1967,D,202175.16
88.0030002967205,2,1,1973,D,197115.81
77.64496689047948,3,4,2021,D,207157.18
96.85096877309128,2,1,1950,A,255589.32
118.3837222474987,5,3,1994,A,341316.92
99.235176142444,3,2,1974,D,227292.1
93.4852357858943,1,2,1959,C,209277.17
101.75110872453686,3,4,1990,E,203966.75
81.88423206289136,2,1,1956,E,159034.44
89.70382219470886,3,2,2000,D,172716.05
37.42622683284988,2,2,1975,B,182493.79
129.21178692557103,4,2,1981,C,311407.5
108.96393340965285,2,1,1999,B,279311.35
76.7963246789971,2,1,1989,B,220688.26
156.96204944065715,5,2,1982,C,379018.76
102.6104944117716,3,4,1964,C,265365.63
68.9156928407441,1,3,1972,A,209579.06
125.70212264411376,4,2,1962,A,339360.92
111.94144649527787,3,1,1971,E,233893.57
111.83739956452658,3,1,2013,A,280566.76
87.22733186045228,1,5,1952,B,275803.44
113.51487171334104,3,1,1968,C,251125.36
92.14725129336716,5,1,1998,E,228216.46
116.67824354937527,2,1,2000,A,305627.36
42.851666379680836,1,5,1988,E,128559.43
86.98379611062433,3,3,2019,D,240243.64
151.66465293424585,4,2,1963,A,400340.25
76.98797633799099,3,1,1977,E,149589.24
81.88485107520441,3,1,1980,C,190864.86
86.56115984650074,5,1,2006,B,265792.17
63.5558159233407,2,2,1994,C,162511.88
33.75157671315243,2,3,1955,D,125161.72
93.08240804429161,2,1,1991,A,261479.82
104.0757827224497,3,2,1952,D,219699.3
98.42484794384043,2,4,1958,B,311493.98
95.65364314156339,4,3,1952,A,329311.14
101.29122612551163,3,1,1976,A,267583.68
130.68524414652293,1,2,2000,B,306995.86
94.28661442212349,3,4,1963,D,253010.87
82.77752268738192,5,1,1998,C,216954.5
91.56623545335741,5,1,1953,B,242318.41
117.38040279270328,3,1,1997,E,239695.99
142.36080635629747,4,1,2021,C,306022.27
81.15568782492466,5,3,1960,A,283065.4
102.9680136108665,3,1,2010,B,278416.15
110.15072325807878,3,3,2001,B,293495.25
70.22265979813531,1,3,1982,E,169683.37
100.61251501638755,4,1,1993,D,261874.13
56.02978427973715,3,1,1981,E,176567.75
46.928490887818036,3,1,1951,E,158601.37
111.0023922367677,1,2,1956,D,248108.27
88.48375776007651,1,1,2000,A,263176.84
106.06841222863657,3,1,2011,B,288918.24
99.4631506897495,3,2,1961,C,246701.03
70.70799854008608,1,4,2016,A,231949.77
98.6423709410699,5,3,1971,A,341471.35
63.006960849554346,3,3,1988,A,210479.53
141.72917074004204,2,2,1963,C,289629.11
59.32088965420108,2,3,1965,B,196064.14
94.12644187094256,6,3,2020,A,346668.67
68.73185235858254,3,2,1967,E,166829.38
117.11263520082386,1,1,1996,C,262688.74
90.0570588615549,3,1,2000,D,200011.66
84.43999841136369,1,2,1988,B,184421.41
125.59604635154663,3,1,1966,E,252401.12
100.88291775032657,3,3,2009,C,243547.98
115.49933337807902,3,2,1955,C,243840.61
70.56022190447605,1,2,1995,D,178618.37
57.855491682174794,5,2,2018,C,163006.39
103.216238861204,8,2,1982,B,331023.72
90.43460933515806,1,1,2004,E,176174.79
118.79304017361832,3,1,1982,C,284834.05
97.60274642012351,5,1,2018,D,198002.35
106.1522601770389,4,1,1969,B,291582.02
51.298524101762695,5,2,1972,C,216456.04
156.6531081884277,5,3,1986,A,418055.99
95.07274044903905,1,1,1995,A,241164.91
120.92760911017598,3,1,1976,D,257491.83
74.91724989341121,2,1,2012,A,237813.7
109.24029706652023,4,2,1953,A,312531.29
60.91465709425764,1,3,2007,B,198442.5
113.56203514779013,1,1,1964,B,285744.68
89.32077746842502,1,2,2007,E,155902.46
100.87571511806702,4,4,2000,E,226149.17
120.93922090390292,4,1,2009,E,273819.11
63.023790663391594,2,2,2018,B,187587.33
79.4652480816161,1,2,1983,B,209269.71
113.71972843260296,1,3,2015,B,301706.34
162.9466442364024,2,2,1978,A,364467.33
95.85752996015555,3,1,1954,E,187849.41
117.73408353771798,1,1,1951,A,306329.86
96.7908559042456,5,1,1952,E,194951.02
158.267367842689,3,3,1990,D,313875.63
47.58334999104233,3,1,1971,A,181288.51
102.83863134008074,1,5,2011,E,185571.36
51.23367899313817,1,1,1997,C,111281.48
30.0,1,1,1954,D,62817.67
108.9238615935345,4,3,1953,A,339114.52
104.18493388442377,3,2,1982,A,302326.83
91.45489186773396,2,2,1999,C,203294.88
96.81417729880741,2,4,1957,B,281261.01
192.94898302213772,4,2,1997,C,396842.91
92.25474585905697,4,1,1962,B,274487.9
115.30373083750224,1,2,1975,A,308863.06
80.51905541158357,1,4,2000,B,244437.61
108.8569772512181,6,3,1984,C,323597.11
92.85298974833148,6,1,1996,E,223059.58
87.6844455181081,3,2,2013,D,207075.67
154.56695596600974,1,2,1976,A,372254.0
135.31554889553018,5,2,1995,D,310955.59
104.10239942197693,5,1,1983,C,299880.47
30.873641921681,3,1,2012,D,104297.28
89.16972330242291,6,2,1992,E,219343.77
181.0908269321525,2,4,1973,E,363152.21
93.08015000080876,4,3,1966,E,207659.26
133.09652716160974,3,2,1993,C,251023.62
143.25827205857803,1,1,2015,E,214416.13
106.56891747567926,4,3,2010,A,315507.56
74.74535104395542,4,2,1989,E,159568.85
30.0,1,2,1952,C,139997.77
120.52489625826864,2,4,1972,E,261696.52
75.55731991529356,5,1,1956,D,182658.46
105.28451355663077,6,1,2005,E,235220.62
62.50538981231907,3,3,2021,C,168279.05
92.04287378589393,4,1,2011,D,227999.06
101.0115716470316,3,2,1976,B,286715.88
108.05780743132894,2,2,1992,A,274932.41
66.55533437942756,2,2,2003,E,178995.26
135.90732846284055,3,2,1988,C,290040.3
82.09315645804085,1,3,1991,A,239817.99
49.76591618640264,2,1,1979,D,121165.82
96.72929740109609,4,1,1991,C,233308.77
101.0312592707938,1,3,1998,E,174337.2
104.8176829951528,4,1,1964,E,183393.98
140.86397211055237,4,2,1992,B,358984.41
92.90653489792422,3,2,1984,A,305292.85
96.41141126893686,5,2,1991,E,209003.3
66.90446856300719,5,2,1981,D,197701.81
124.61660508663691,3,1,2021,D,222145.2
105.5292719223431,2,4,1997,D,212595.28
87.39916818117513,4,2,1974,D,218297.4
42.85975919603609,1,2,1973,A,149497.02
143.33236585165264,4,1,2017,B,356999.3
63.169601066318286,3,3,1984,B,202241.08
82.26165971890883,3,5,1985,C,275527.34
110.7503353322801,3,1,2015,A,331816.49
64.10326214149941,4,1,1989,C,230533.46
55.1947066524057,4,2,2019,E,173348.01
36.281572518980056,4,2,1956,C,128606.15
121.62990858716907,1,3,2001,D,248113.59
83.64441265821034,2,1,1992,B,229233.67
187.8181027741999,4,1,1954,B,412003.75
70.1693480310738,5,4,1973,B,250611.08
72.35646929713236,8,2,1991,A,298371.02
83.03821089143796,4,1,1983,D,178647.23
107.29403965415467,2,1,1975,C,236228.29
85.89389983644065,3,2,1985,E,171988.11
118.36996642007536,4,2,1966,A,314027.12
70.64234830034037,1,4,2018,E,153370.65
58.55224844609257,2,3,1955,A,207030.19
46.05355781772678,5,2,1983,D,165638.76
33.29277496188409,4,2,2002,A,199353.37
84.4579294157483,5,1,1986,E,156159.48
90.97059062820334,3,1,1969,A,288936.47
81.0568891755045,3,3,2007,D,246935.4
137.30217391561484,3,3,2008,B,386127.44
136.84090628824404,5,3,1960,A,370652.68
89.95591037666495,5,1,1989,E,201194.4
46.18236660424111,6,3,2005,E,161347.83
82.99884675834842,4,2,1970,A,276353.46
82.00535818248815,3,3,2018,D,250745.76
80.28595113165827,6,1,1995,C,225438.55
79.06843288305265,1,1,2016,B,180199.51
80.39611312825579,3,2,1981,D,216972.17
88.4037515230672,1,2,1953,C,218971.26
80.9337670355333,2,2,1975,E,171599.72
106.24967525876777,3,5,1980,A,339496.02
110.81106147714583,1,5,2010,E,263093.9
72.6806473845253,5,1,1966,A,261327.18
138.131959780211,2,2,2002,B,320321.86
70.59813094478157,3,2,1995,A,220909.17
51.465981585539886,1,3,1957,E,139627.27
111.42334214095155,3,3,2021,C,255559.32
75.4777559675698,2,1,1979,C,181055.65
109.63874412272165,2,2,1967,C,254850.28
30.0,4,1,2006,A,180902.03
141.77367824449203,2,1,1957,D,262249.57
120.16880224121206,5,3,1975,E,294266.42
54.98570352510995,2,2,1970,E,150955.59
55.63668628461143,3,1,1997,D,143337.21
150.16797712292583,2,1,2000,C,320855.65
77.87860289506125,2,1,2011,C,217004.26
74.97445453802129,2,1,2020,E,149239.51
32.01843717552151,2,3,1992,A,190533.95
89.47665383195337,6,1,1951,A,298421.39
93.16841155492742,2,2,1970,B,249939.92
121.46479290308456,4,3,2011,C,279338.53
58.02764715446573,2,1,1953,E,88396.85
54.391396232781716,1,2,2002,A,209213.67
113.52887904329431,6,1,1975,B,302994.07
130.20190213681195,2,1,1960,D,250003.49
52.86542946646351,2,3,1998,A,214865.22
132.44542258899224,1,3,1991,A,355825.91
101.12625524460465,3,1,1977,E,183257.99
132.75416017223938,5,1,1989,C,296182.49
97.8933891544715,3,3,1996,E,220028.09
30.0,1,5,1999,D,149624.24
95.44097853051883,1,1,1994,C,224705.22
131.8043145601381,1,1,1963,E,205890.15
73.18761942748857,3,2,1978,A,257788.88
88.36105093277644,3,2,1989,E,187576.9
94.71599489347065,3,2,2002,C,253602.05
30.0,1,1,1976,B,130804.37
150.14042726312428,4,1,2003,B,341729.55
72.95872960308476,1,1,1989,D,189687.59
115.17206297418397,2,1,2013,E,222646.82
97.39896591555373,7,2,1992,A,347998.76
137.7285716907808,1,2,2008,D,256009.43
112.18168367284242,1,1,1975,D,219279.3
92.95227185437076,1,4,2007,D,204464.6
73.1945472244216,3,5,1957,C,269189.68
123.93552104146417,3,1,2019,B,293653.77
43.7967608813615,2,1,2009,C,139489.98
119.37671260827678,4,2,1999,B,309684.65
67.02865745335382,3,2,2019,E,199547.78
137.5685098586992,1,1,1987,C,269769.03
104.83898627988086,2,2,1955,A,315217.47
119.32371303550326,3,2,1962,E,230543.4
102.45966441474158,3,1,1981,C,252696.95
47.4286871457701,4,1,1986,A,241450.62
74.17812509813984,5,1,1950,E,170690.75
120.17168012834148,3,2,1950,E,255462.12
104.99967452079532,4,1,2004,A,277120.98
135.42969715917016,2,2,1973,A,338991.63
112.09823689111515,5,2,1960,D,250263.53
70.99894327892021,1,1,1975,C,173167.86
76.11807586838098,4,1,1977,B,222396.91
103.08752171569712,2,2,1959,A,295844.54
30.578678019996843,4,1,2002,B,151072.42
150.20325656868954,2,3,1997,D,281152.75
113.25240209132672,4,3,1975,B,305326.44
136.81103791146617,2,3,2006,A,350916.72
52.58188177572493,2,4,2013,C,185529.23
137.3369548106577,5,3,1990,B,362118.0
166.94496733083247,1,5,1990,E,305864.26
60.37364933868047,3,2,1985,B,218189.06
123.142053847113,5,1,1993,D,263657.3
100.0332983406188,2,5,1992,D,219592.32
53.66698455255267,4,1,1972,A,199299.92
114.78651915555609,2,2,1992,C,251393.56
125.00809614512045,2,5,1971,B,370816.55
81.9662034199346,1,4,1967,A,231103.09
134.9774956076567,6,5,2012,C,344901.12
49.99709779632407,2,1,2014,D,125578.53
55.15731560651068,3,2,1963,B,171665.13
104.09792186766256,4,1,2000,A,296524.4
100.76155833916815,3,1,1996,B,265480.44
78.50279534727684,3,2,1964,B,263831.97
124.28783307915657,3,2,1966,E,227444.7
115.92682942647848,4,3,2009,D,295611.73
125.74417212802048,4,1,1965,C,256870.22
96.30590693943198,3,1,2014,D,216801.16
118.07740803935022,6,4,1964,A,364566.24
86.63049090910016,3,2,2019,D,210340.24
161.61456070259788,2,2,1981,A,439421.33
75.62362689634043,2,3,1986,D,180727.43
163.15892288374937,2,2,1955,A,403145.83
101.04663841268226,5,1,1960,A,318778.93
58.73467331293772,5,5,1974,B,249758.67
141.04238051465802,1,2,2014,E,290897.9
103.77704165184878,1,1,1955,E,192566.16
125.53372295140714,1,5,1980,B,316814.93
136.7156775562778,5,1,1965,E,251620.67
110.13866662435076,3,3,2018,C,250183.81
82.23277465561556,4,1,1994,B,267227.84
129.2714013300775,1,1,1960,E,258085.31
100.02266522363787,3,5,1954,B,331663.45
120.57573455825258,4,1,1961,B,316374.47
35.38808278625616,1,3,1959,B,137685.91
113.40945151029555,4,2,1952,E,214172.74
80.8424252456491,3,1,1963,E,180374.94
149.59928911535593,4,3,2000,C,350743.25
118.69262043667285,3,2,1974,B,299027.62
107.1957323754789,1,1,1968,E,173952.8
114.58929980050665,2,3,2009,C,254967.61
70.04677441369846,3,2,2002,D,194259.79
148.69770071584162,1,2,2003,C,305382.9
159.74111255250713,2,5,2019,E,322820.65
111.7874053164465,4,3,2019,D,283313.13
147.71210705720915,5,1,1982,A,449465.25
82.925554039824,3,4,1976,E,191680.06
76.08659301325058,1,2,1966,C,208838.6
101.22774246186769,5,3,2015,D,228174.48
113.04823115103696,4,1,1973,B,301676.45
88.18039956270638,5,1,1973,C,239585.16
116.1330457110545,3,1,1983,E,223367.99
109.19168446220242,4,1,1977,C,269958.5
70.05079674126836,3,2,1964,B,200045.36
115.56379052355163,2,2,2003,A,277119.7
125.90584727564564,1,3,2020,C,262440.46
105.14407952771172,2,2,2010,E,203792.2
134.57944309785077,2,1,1956,D,253550.63
63.47788619509144,2,2,1997,A,205199.74
114.03851266395556,5,2,1985,A,329628.26
64.89157880809675,4,3,1989,B,235085.85
66.57755925300737,3,2,1991,A,249454.79
81.0720749878663,3,4,2002,A,276451.12
71.73819449277265,2,3,1971,A,202536.75
83.56012543776586,2,2,1999,E,162300.57
93.57549067866434,3,2,1984,A,260019.77
125.11463458994153,1,2,1975,C,270132.39
90.36522883882893,2,3,1958,A,307215.31
52.43122879691222,3,1,2021,B,171604.15
134.20203539485482,4,3,2014,A,376386.44
74.88729599154881,4,4,1995,C,199666.89
98.23838718686113,1,1,1976,B,272577.63
113.39609520822134,1,1,1951,E,209569.59
105.98831255208349,3,4,2004,B,270651.9
132.82538642564427,2,1,2003,C,322926.73
114.37009430178277,3,1,1963,B,274899.31
74.16071260908676,7,1,1994,D,197042.9
165.35686521974986,3,1,1990,C,351091.33
105.83000390014699,1,1,1951,B,245288.43
95.57979320135482,2,4,1955,A,305114.18
128.91776269166712,6,3,1957,B,401081.69
107.48352837790216,4,1,1955,A,354153.75
111.97684578817982,1,2,2006,D,222354.25
174.7655199580206,1,1,1977,E,272807.18
91.7463571523486,1,2,2020,C,184173.39
90.46717317947812,2,1,1991,E,141869.26
103.49735536037392,5,5,1989,B,344138.16
132.14547806743116,2,2,1992,D,253829.19
54.803979094288024,2,1,1958,B,163891.72
41.03332325570484,4,1,1984,D,150802.0
82.38654188139557,3,1,1953,E,170682.53
50.982311228221384,1,1,1996,D,140565.04
87.25505957423084,2,1,1987,B,229894.74
115.07499088387871,5,2,1995,D,232468.41
73.2775340934321,5,1,1964,A,245960.49
57.195202696559726,5,3,1984,A,264883.87
102.08011485146044,2,1,2009,D,194267.73
125.87630453845512,2,3,2004,D,239158.57
49.15079684450162,5,1,1989,D,195471.2
124.60697194917952,4,3,2018,D,272531.4
124.51918611214978,5,1,1954,D,281845.08
128.62255306469885,3,3,1968,A,380068.87
136.5544064461506,2,3,2010,C,308924.05
166.06041773978848,1,3,1961,E,267282.67
89.31723854142834,2,2,2000,A,273161.5
103.28714740233575,5,1,1983,D,285412.04
87.50684700255923,2,3,1987,C,214959.68
100.05930534267432,1,2,1993,C,247233.34
145.98620066908936,4,5,1973,E,317379.81
59.649565482079936,6,2,2013,B,222605.56
74.16850983503274,6,3,1993,B,236777.94
141.31542809513684,4,4,1963,B,364914.44
130.60109520706268,4,3,1980,B,314476.17
89.10605059548766,3,1,2003,A,210007.96
125.6320600336216,2,5,1954,A,344103.68
110.23647527476099,1,2,1979,D,219188.3
145.00823827002964,2,2,2008,C,337123.22
